"Pujol 2002, No. 10-3-2.25N"	
-6.56	1.948
-6.64	1.971
-6.57	1.948
-6.59	1.948
-6.60	1.993
-6.63	1.681
-6.64	1.659
-6.63	1.659
-6.63	1.726
-6.63	1.681
-6.66	1.503
-6.60	1.480
-6.64	1.525
-6.65	1.480
-6.68	1.436
-6.72	1.302
-6.73	1.302
-6.71	1.324
-6.74	1.258
-6.73	1.302
-6.73	1.324
-6.67	1.280
-6.74	1.347
-6.71	1.324
-6.71	1.347
-6.68	1.369
-6.70	1.324
-6.68	1.369
-6.74	1.391
-6.75	1.458
-6.67	1.570
-6.70	1.614
-6.68	1.570
-6.74	1.659
-6.75	1.592
-6.74	1.703
-6.72	1.748
-6.67	1.681
-6.74	1.703
-6.67	1.703
-6.69	1.882
-6.72	1.904
-6.63	1.926
-6.67	1.882
-6.68	1.859
-6.65	2.060
-6.65	2.038
-6.64	2.060
-6.65	2.038
-6.64	2.060
-6.62	2.283
-6.62	2.216
-6.56	2.238
-6.59	2.149
-6.64	2.283
-6.59	2.439
-6.56	2.416
-6.60	2.461
-6.63	2.416
-6.53	2.394
-6.53	2.639
-6.60	2.572
-6.57	2.595
-6.50	2.595
-6.55	2.595
-6.50	2.773
-6.44	2.751
-6.48	2.728
-6.48	2.751
-6.47	2.751
-6.46	2.840
-6.39	2.840
-6.45	2.884
-6.43	2.884
-6.50	2.862
-6.45	2.795
-6.40	2.818
-6.43	2.840
-6.43	2.818
-6.42	2.884
-6.38	2.929
-6.42	2.907
-6.43	2.884
-6.39	2.907
-6.44	2.929
-5.85	2.888
-5.87	2.843
-5.93	2.843
-5.88	2.865
-5.87	2.843
-5.89	2.888
-5.88	2.843
-5.91	2.888
-5.86	2.776
-5.90	2.910
-5.81	3.020
-5.77	2.997
-5.82	3.020
-5.85	2.997
-5.81	2.953
-5.78	1.727
-5.77	1.727
-5.77	1.705
-5.74	1.749
-5.77	1.749
-5.82	1.660
-5.79	1.638
-5.80	1.682
-5.74	1.638
-5.82	1.616
-5.83	1.571
-5.88	1.571
-5.78	1.616
-5.85	1.549
-5.80	1.549
-4.79	4.468
-4.85	4.580
-4.83	4.513
-4.87	4.490
-4.85	4.468
-3.59	6.808
-3.53	6.853
-3.62	6.831
-3.60	6.875
-3.58	6.786
-2.80	9.104
-2.75	9.082
-2.82	9.082
-2.80	9.104
-2.78	9.148
-2.17	10.998
-2.16	11.020
-2.15	11.043
-2.20	10.998
-2.21	10.976
-2.12	10.151
-2.13	10.151
-2.14	10.107
-2.13	10.084
-2.16	10.107
-1.43	13.361
-1.43	13.361
-1.45	13.361
-1.48	13.338
-1.45	13.383
-0.93	15.322
-0.84	15.277
-0.93	15.344
-0.90	15.299
-0.95	15.277
-0.31	17.751
-0.25	17.773
-0.30	17.706
-0.30	17.729
-0.27	17.751
0.28	19.913
0.29	19.935
0.22	19.891
0.26	19.913
0.31	19.935
0.81	22.387
0.87	22.387
0.79	22.364
0.85	22.364
0.77	22.320
0.86	21.005
0.86	21.005
0.86	21.005
0.81	20.983
0.87	21.005
0.83	20.626
0.85	20.648
0.87	20.648
0.85	20.648
0.86	20.671
1.38	24.905
1.42	24.838
1.39	24.838
1.39	24.860
1.41	24.816
1.85	26.888
1.91	26.888
1.86	26.911
1.88	26.933
1.89	26.844
2.28	28.761
2.29	28.716
2.25	28.694
2.32	28.716
2.27	28.649
2.83	31.234
2.82	31.212
2.78	31.190
2.83	31.101
2.82	31.212
3.27	33.017
3.28	33.017
3.25	33.017
3.27	32.973
3.26	33.017
3.82	35.892
3.85	35.870
3.85	35.870
3.89	35.892
3.86	35.892
4.30	37.831
4.24	37.898
4.31	37.876
4.27	37.876
4.30	37.853
4.72	40.595
4.75	40.550
4.81	40.550
4.82	40.528
4.78	40.528
4.80	38.834
4.77	38.812
4.82	38.812
4.79	38.856
4.84	38.790
5.19	42.400
5.18	42.400
5.24	42.355
5.22	42.333
5.21	42.378
5.48	44.049
5.55	44.071
5.61	44.049
5.56	43.982
5.54	44.027
5.58	42.378
5.54	42.378
5.56	42.355
5.58	42.355
5.57	42.355
6.07	46.590
6.05	46.612
6.01	46.545
6.09	46.590
6.01	46.523
6.62	49.933
6.60	49.777
6.66	49.755
6.62	49.777
6.66	49.688
7.05	51.783
7.02	51.783
7.08	51.738
6.97	51.760
7.03	51.716
7.41	53.811
7.51	53.788
7.49	53.833
7.50	53.788
7.48	53.766
7.95	56.351
7.96	56.240
7.98	56.307
7.92	56.307
7.91	56.218
8.41	58.179
8.43	58.201
8.43	58.134
8.44	58.134
8.37	58.134
9.13	61.544
9.08	61.589
9.12	61.566
9.11	61.522
9.12	61.500
9.93	65.422
9.88	65.333
9.95	65.333
9.92	65.333
9.92	65.311
10.17	66.403
10.24	66.358
10.18	66.380
10.27	66.380
10.18	66.336
10.32	64.687
10.18	64.753
10.26	64.731
10.22	64.753
10.30	64.687
10.29	62.634
10.24	62.634
10.33	62.656
10.31	62.679
10.28	62.701
10.70	67.648
10.56	67.604
10.70	67.604
10.59	67.626
10.72	67.648
10.96	70.858
11.13	70.858
11.00	70.813
11.09	70.835
11.01	70.791
11.68	73.688
11.61	73.666
11.67	73.644
11.58	73.644
11.67	73.577
12.12	75.471
12.14	75.449
12.04	75.449
12.14	75.449
12.10	75.426
12.68	78.190
12.65	78.168
12.67	78.101
12.62	78.123
12.69	78.145
12.72	75.828
12.70	75.894
12.70	75.828
12.75	75.805
12.74	75.761
12.66	75.516
12.72	75.471
12.75	75.471
12.73	75.471
12.65	75.516
13.15	79.795
13.14	79.817
13.14	79.795
13.14	79.795
13.15	79.750
13.78	83.138
13.72	83.093
13.81	83.071
13.67	83.026
13.77	82.982
14.11	84.430
14.12	84.341
14.08	84.319
14.11	84.386
14.16	84.274
14.74	86.614
14.60	86.637
14.72	86.592
14.66	86.570
14.76	86.614
14.69	84.185
14.74	84.207
14.75	84.185
14.80	84.141
14.71	84.207
15.49	89.177
15.49	89.155
15.45	89.155
15.54	89.155
15.48	89.110
15.51	86.035
15.57	86.013
15.58	85.990
15.54	86.013
15.53	85.990
15.77	89.155
15.81	89.110
15.71	89.110
15.83	89.110
15.74	89.066
16.18	91.607
16.27	91.562
16.19	91.584
16.25	91.562
16.20	91.562
16.78	93.791
16.67	93.657
16.74	93.746
16.74	93.679
16.76	93.701
17.28	95.239
17.20	95.306
17.24	95.239
17.17	95.217
17.26	95.239
17.24	93.100
17.29	93.077
17.30	93.122
17.25	93.100
17.23	93.100
17.77	96.666
17.76	96.599
17.75	96.510
17.65	96.510
17.78	96.576
18.34	98.226
18.29	98.203
18.35	98.203
18.31	98.226
18.38	98.248
18.36	96.042
18.38	96.042
18.30	96.042
18.37	95.997
18.40	95.975
18.64	99.139
18.70	99.206
18.68	99.139
18.70	99.162
18.65	99.073
18.74	97.869
18.71	97.824
18.67	97.824
18.74	97.847
18.74	97.824
18.70	95.062
18.83	95.062
18.78	95.017
18.77	95.062
18.73	95.039
19.19	100.165
19.09	100.143
19.23	100.099
19.15	100.143
19.17	100.099
19.18	98.605
19.17	98.672
19.17	98.605
19.19	98.628
19.15	98.583
19.68	102.349
19.68	102.283
19.71	102.216
19.73	102.260
19.67	102.216
20.22	103.219
20.19	103.241
20.16	103.174
20.14	103.174
20.21	103.152
20.22	101.280
20.27	101.280
20.14	101.302
20.26	101.347
20.19	101.280
20.14	101.101
20.29	101.079
20.16	101.101
20.27	101.101
20.13	101.146
20.29	97.488
20.27	97.510
20.31	97.510
20.27	97.510
20.30	97.532
20.22	92.005
20.07	92.005
20.23	92.027
20.13	92.027
20.23	92.050
19.91	88.306
20.01	88.328
19.90	88.306
20.01	88.328
19.94	88.328
19.91	88.462
20.04	88.484
19.85	88.462
20.04	88.439
19.89	88.439
19.94	89.175
19.93	89.108
19.93	89.175
19.92	89.175
19.96	89.108
19.96	89.086
19.94	89.152
19.96	89.130
19.93	89.197
19.93	89.152
19.72	84.963
19.74	84.918
19.74	84.963
19.78	84.896
19.69	84.940
19.61	82.868
19.57	82.823
19.65	82.801
19.60	82.845
19.63	82.801
19.35	78.544
19.38	78.544
19.30	78.544
19.41	78.544
19.33	78.566
18.91	72.727
18.99	72.683
18.87	72.660
19.01	72.660
18.90	72.727
18.53	66.777
18.52	66.688
18.49	66.777
18.47	66.754
18.48	66.777
18.46	67.401
18.55	67.312
18.42	67.334
18.50	67.334
18.50	67.289
18.05	61.250
18.01	61.205
18.09	61.227
18.05	61.272
18.08	61.227
18.02	62.832
18.05	62.810
17.98	62.854
18.05	62.854
18.02	62.854
17.51	55.834
17.57	55.834
17.57	55.834
17.56	55.834
17.51	55.856
17.08	50.151
17.04	50.173
17.06	50.129
17.01	50.173
17.13	50.173
16.67	45.292
16.57	45.315
16.63	45.270
16.54	45.292
16.63	45.292
16.60	46.139
16.55	46.117
16.59	46.162
16.65	46.139
16.57	46.117
16.58	46.761
16.54	46.806
16.58	46.783
16.58	46.806
16.58	46.783
16.11	40.387
16.10	40.476
16.10	40.499
16.11	40.454
16.12	40.476
15.68	35.506
15.63	35.484
15.60	35.573
15.66	35.529
15.69	35.529
15.32	31.874
15.18	31.851
15.32	31.918
15.26	31.896
15.34	31.851
15.27	33.033
15.25	32.966
15.27	32.943
15.27	33.055
15.21	32.988
14.84	27.974
14.77	28.018
14.87	27.996
14.73	27.996
14.80	27.996
14.19	22.469
14.29	22.469
14.12	22.469
14.23	22.469
14.19	22.424
14.22	23.137
14.17	23.160
14.19	23.115
14.22	23.182
14.19	23.137
14.19	23.338
14.13	23.405
14.23	23.449
14.20	23.405
14.22	23.383
13.75	18.992
13.66	18.992
13.82	18.970
13.67	19.014
13.78	18.925
13.17	14.624
13.23	14.602
13.15	14.602
13.14	14.624
13.21	14.624
12.48	10.055
12.51	10.011
12.52	10.055
12.55	10.077
12.53	10.033
12.44	11.058
12.57	11.058
12.43	11.013
12.49	11.058
12.51	11.013
11.95	6.980
11.89	6.935
12.01	6.980
11.88	7.002
11.91	6.935
11.36	4.238
11.40	4.350
11.38	4.261
11.41	4.283
11.38	4.305
10.93	1.987
10.81	1.943
10.90	2.010
10.87	1.987
10.95	1.965
10.83	3.195
10.90	3.261
10.85	3.239
10.87	3.217
10.84	3.239
10.89	4.242
10.88	4.242
10.82	4.220
10.83	4.242
10.89	4.242
10.84	3.217
10.88	3.217
10.87	3.172
10.86	3.172
10.84	3.195
10.67	1.813
10.71	1.790
10.67	1.768
10.69	1.790
10.72	1.790
10.68	2.102
10.71	2.169
10.68	2.102
10.70	2.147
10.64	2.125
10.64	2.258
10.74	2.258
10.63	2.258
10.66	2.303
10.70	2.281
10.48	3.160
10.49	3.204
10.44	3.182
10.47	3.182
10.48	3.271
10.48	3.227
10.47	3.182
10.48	3.160
10.48	3.182
10.41	3.160
10.49	2.268
10.48	2.224
10.41	2.224
10.47	2.224
10.47	2.224
10.44	2.179
10.42	2.201
10.42	2.246
10.44	2.246
10.47	2.201
10.46	2.268
10.45	2.313
10.45	2.268
10.41	2.246
10.50	2.357
10.45	2.001
10.50	1.978
10.49	1.934
10.44	2.001
10.44	1.978
10.39	1.978
10.45	1.934
10.44	1.867
10.44	1.889
10.40	1.889
9.51	-0.674
9.51	-0.674
9.50	-0.696
9.49	-0.718
9.49	-0.718
8.31	-4.128
8.29	-4.173
8.30	-4.150
8.29	-4.173
8.30	-4.150
7.40	-6.736
7.45	-6.758
7.45	-6.780
7.46	-6.713
7.46	-6.713
7.49	-6.557
7.50	-6.557
7.50	-6.535
7.47	-6.535
7.40	-6.513
7.44	-5.822
7.44	-5.822
7.40	-5.844
7.49	-5.844
7.49	-5.844
7.47	-5.933
7.41	-5.933
7.45	-5.911
7.44	-5.933
7.48	-5.956
5.80	-8.987
5.77	-8.942
5.79	-8.964
5.81	-8.920
5.85	-8.942
5.83	-8.184
5.82	-8.184
5.78	-8.206
5.79	-8.229
5.79	-8.229
4.57	-11.260
4.52	-11.215
4.55	-11.260
4.56	-11.237
4.58	-11.237
3.78	-13.043
3.81	-12.998
3.80	-13.020
3.79	-12.998
3.77	-12.998
3.02	-15.294
3.05	-15.316
3.00	-15.338
3.04	-15.271
3.01	-15.338
2.33	-17.522
2.31	-17.522
2.30	-17.522
2.24	-17.522
2.30	-17.522
1.68	-19.929
1.66	-19.907
1.66	-19.885
1.58	-19.907
1.64	-19.907
1.12	-22.180
1.12	-22.158
1.06	-22.113
1.10	-22.158
1.09	-22.113
1.05	-20.665
1.07	-20.687
1.04	-20.665
1.02	-20.687
1.00	-20.642
0.50	-23.562
0.50	-23.540
0.45	-23.607
0.51	-23.607
0.53	-23.607
-0.08	-26.392
-0.12	-26.415
-0.06	-26.392
-0.08	-26.370
-0.05	-26.437
-0.62	-29.022
-0.62	-29.022
-0.60	-29.000
-0.65	-28.978
-0.65	-28.955
-1.17	-31.340
-1.19	-31.318
-1.25	-31.362
-1.22	-31.318
-1.22	-31.340
-1.73	-33.613
-1.74	-33.569
-1.76	-33.591
-1.75	-33.546
-1.83	-33.591
-2.12	-35.463
-2.13	-35.463
-2.15	-35.463
-2.19	-35.463
-2.15	-35.441
-2.49	-36.778
-2.47	-36.822
-2.51	-36.800
-2.52	-36.800
-2.58	-36.800
-2.48	-36.109
-2.51	-35.998
-2.51	-36.020
-2.55	-36.042
-2.50	-36.042
-2.81	-38.137
-2.83	-38.182
-2.82	-38.160
-2.80	-38.182
-2.90	-38.160
-3.24	-40.344
-3.22	-40.366
-3.27	-40.321
-3.23	-40.321
-3.23	-40.344
-3.71	-42.394
-3.73	-42.416
-3.72	-42.372
-3.77	-42.416
-3.74	-42.372
-4.04	-43.976
-4.06	-43.976
-4.10	-43.976
-4.08	-43.976
-4.12	-43.954
-4.05	-42.528
-4.12	-42.528
-4.07	-42.528
-4.15	-42.506
-4.11	-42.506
-4.13	-42.260
-4.10	-42.260
-4.10	-42.283
-4.11	-42.283
-4.16	-42.260
-4.50	-45.626
-4.52	-45.626
-4.55	-45.693
-4.50	-45.648
-4.47	-45.648
-4.81	-47.119
-4.78	-47.119
-4.78	-47.119
-4.71	-47.074
-4.73	-47.119
-5.21	-49.281
-5.20	-49.281
-5.25	-49.303
-5.23	-49.258
-5.29	-49.236
-5.64	-51.197
-5.63	-51.242
-5.60	-51.197
-5.68	-51.175
-5.63	-51.175
-6.11	-53.515
-6.13	-53.493
-6.11	-53.493
-6.12	-53.471
-6.07	-53.448
-6.60	-55.721
-6.63	-55.677
-6.62	-55.677
-6.62	-55.677
-6.59	-55.677
-6.97	-57.371
-7.00	-57.371
-7.01	-57.348
-7.05	-57.348
-7.03	-57.326
-7.42	-59.265
-7.44	-59.310
-7.47	-59.310
-7.44	-59.243
-7.45	-59.243
-7.98	-62.051
-7.94	-62.073
-7.97	-62.006
-7.96	-62.095
-7.99	-61.984
-8.47	-64.124
-8.45	-64.079
-8.50	-64.057
-8.45	-64.079
-8.43	-64.079
-9.02	-65.193
-9.01	-65.216
-9.08	-65.216
-9.04	-65.238
-9.03	-65.193
-9.02	-64.079
-9.02	-64.124
-9.01	-64.124
-9.04	-64.057
-9.05	-64.079
-9.06	-63.388
-9.05	-63.388
-9.01	-63.410
-9.01	-63.410
-9.04	-63.410
-9.17	-65.951
-9.11	-65.973
-9.14	-65.973
-9.10	-65.973
-9.10	-65.951
-9.19	-63.995
-9.19	-63.973
-9.17	-63.995
-9.15	-63.951
-9.17	-63.995
-9.53	-68.319
-9.49	-68.341
-9.46	-68.341
-9.55	-68.319
-9.52	-68.341
-9.51	-67.026
-9.58	-67.049
-9.53	-67.026
-9.54	-67.026
-9.55	-67.026
-10.04	-70.726
-10.05	-70.748
-10.04	-70.748
-10.02	-70.770
-10.07	-70.748
-10.38	-72.910
-10.39	-72.843
-10.41	-72.910
-10.37	-72.865
-10.34	-72.888
-10.91	-75.406
-10.90	-75.406
-10.92	-75.384
-10.91	-75.362
-10.92	-75.362
-10.93	-73.690
-10.93	-73.668
-10.91	-73.712
-10.92	-73.712
-10.98	-73.668
-11.34	-76.766
-11.33	-76.721
-11.33	-76.743
-11.38	-76.721
-11.32	-76.743
-11.97	-79.373
-11.98	-79.329
-12.02	-79.351
-11.97	-79.329
-11.93	-79.329
-12.45	-81.178
-12.42	-81.201
-12.40	-81.178
-12.45	-81.201
-12.42	-81.134
-12.44	-79.819
-12.47	-79.819
-12.50	-79.841
-12.45	-79.797
-12.45	-79.863
-13.01	-83.652
-13.01	-83.652
-13.00	-83.630
-13.07	-83.608
-13.01	-83.630
-13.50	-85.747
-13.47	-85.725
-13.47	-85.702
-13.53	-85.725
-13.48	-85.702
-14.13	-88.577
-14.11	-88.555
-14.10	-88.511
-14.16	-88.488
-14.13	-88.511
-14.16	-85.212
-14.17	-85.212
-14.19	-85.168
-14.17	-85.212
-14.24	-85.190
-14.41	-88.020
-14.46	-88.020
-14.44	-88.020
-14.45	-87.998
-14.44	-88.043
-14.98	-91.185
-14.99	-91.230
-14.95	-91.207
-14.93	-91.163
-14.91	-91.140
-15.44	-93.057
-15.41	-93.012
-15.46	-93.012
-15.43	-92.968
-15.40	-92.990
-15.47	-91.386
-15.45	-91.452
-15.48	-91.408
-15.42	-91.408
-15.45	-91.408
-15.49	-90.873
-15.44	-90.895
-15.45	-90.918
-15.45	-90.895
-15.45	-90.895
-16.00	-94.483
-15.99	-94.461
-16.03	-94.506
-16.01	-94.439
-16.04	-94.483
-16.39	-95.865
-16.35	-95.887
-16.36	-95.865
-16.30	-95.865
-16.30	-95.865
-16.40	-94.394
-16.39	-94.372
-16.39	-94.350
-16.37	-94.327
-16.35	-94.372
-16.85	-96.801
-16.87	-96.801
-16.83	-96.823
-16.84	-96.801
-16.87	-96.823
-17.40	-99.453
-17.38	-99.453
-17.38	-99.453
-17.35	-99.431
-17.33	-99.386
-17.35	-97.225
-17.34	-97.202
-17.40	-97.202
-17.38	-97.158
-17.46	-97.180
-17.88	-100.412
-17.83	-100.389
-17.87	-100.367
-17.83	-100.412
-17.83	-100.412
-18.39	-102.083
-18.37	-102.061
-18.37	-102.083
-18.37	-102.061
-18.33	-102.061
-18.42	-99.921
-18.39	-99.966
-18.34	-99.966
-18.42	-99.944
-18.37	-99.944
-18.41	-99.275
-18.41	-99.230
-18.43	-99.253
-18.46	-99.275
-18.42	-99.275
-18.43	-99.208
-18.41	-99.208
-18.40	-99.208
-18.44	-99.208
-18.41	-99.208
-18.75	-103.064
-18.74	-103.064
-18.79	-103.041
-18.78	-102.997
-18.83	-103.041
-18.79	-101.125
-18.84	-101.125
-18.84	-101.125
-18.87	-101.103
-18.81	-101.103
-19.23	-103.755
-19.17	-103.732
-19.17	-103.755
-19.16	-103.732
-19.17	-103.755
-19.68	-105.560
-19.72	-105.560
-19.72	-105.515
-19.73	-105.515
-19.71	-105.538
-19.78	-103.465
-19.77	-103.509
-19.77	-103.487
-19.77	-103.443
-19.74	-103.487
-19.80	-101.459
-19.76	-101.504
-19.77	-101.504
-19.86	-101.481
-19.82	-101.526
-19.82	-99.874
-19.82	-99.829
-19.87	-99.851
-19.86	-99.851
-19.84	-99.762
-19.83	-99.785
-19.84	-99.829
-19.86	-99.829
-19.82	-99.785
-19.85	-99.762
-19.75	-93.789
-19.74	-93.812
-19.76	-93.789
-19.74	-93.856
-19.73	-93.812
-19.51	-89.466
-19.45	-89.399
-19.44	-89.399
-19.46	-89.399
-19.48	-89.399
-19.50	-89.711
-19.48	-89.711
-19.45	-89.756
-19.48	-89.733
-19.46	-89.756
-19.45	-90.246
-19.54	-90.268
-19.49	-90.290
-19.51	-90.246
-19.47	-90.268
-18.98	-82.624
-19.04	-82.602
-19.03	-82.579
-19.04	-82.624
-18.99	-82.602
-18.76	-78.590
-18.70	-78.657
-18.74	-78.635
-18.69	-78.612
-18.67	-78.635
-18.72	-79.281
-18.68	-79.281
-18.68	-79.281
-18.69	-79.236
-18.70	-79.281
-18.23	-72.394
-18.22	-72.394
-18.29	-72.394
-18.25	-72.394
-18.24	-72.417
-17.83	-67.358
-17.83	-67.313
-17.88	-67.358
-17.85	-67.313
-17.85	-67.335
-17.78	-68.472
-17.77	-68.450
-17.77	-68.494
-17.77	-68.539
-17.81	-68.561
-17.78	-68.450
-17.77	-68.427
-17.80	-68.427
-17.76	-68.427
-17.81	-68.472
-17.82	-68.806
-17.83	-68.806
-17.81	-68.828
-17.75	-68.806
-17.76	-68.806
-17.13	-59.780
-17.15	-59.869
-17.16	-59.825
-17.21	-59.825
-17.21	-59.847
-17.15	-60.805
-17.14	-60.805
-17.10	-60.805
-17.12	-60.828
-17.21	-60.805
-16.64	-54.097
-16.64	-54.208
-16.63	-54.186
-16.64	-54.298
-16.60	-54.275
-16.32	-50.732
-16.34	-50.776
-16.37	-50.754
-16.29	-50.754
-16.29	-50.776
-16.29	-51.200
-16.28	-51.178
-16.30	-51.178
-16.26	-51.200
-16.32	-51.200
-15.75	-44.581
-15.74	-44.558
-15.73	-44.581
-15.71	-44.581
-15.68	-44.581
-15.69	-45.584
-15.68	-45.584
-15.73	-45.561
-15.73	-45.584
-15.75	-45.606
-15.67	-45.987
-15.71	-46.009
-15.69	-45.987
-15.69	-46.009
-15.67	-45.987
-15.66	-46.477
-15.67	-46.500
-15.71	-46.500
-15.68	-46.522
-15.74	-46.522
-15.07	-39.056
-15.08	-39.078
-15.12	-39.056
-15.13	-39.100
-15.13	-39.123
-14.52	-33.462
-14.53	-33.484
-14.54	-33.462
-14.54	-33.506
-14.53	-33.506
-14.51	-34.287
-14.47	-34.242
-14.54	-34.264
-14.50	-34.242
-14.52	-34.242
-13.83	-27.801
-13.89	-27.823
-13.86	-27.823
-13.90	-27.823
-13.85	-27.823
-13.24	-22.898
-13.21	-22.898
-13.23	-22.920
-13.22	-22.898
-13.28	-22.898
-13.23	-23.745
-13.19	-23.745
-13.25	-23.790
-13.22	-23.790
-13.27	-23.790
-12.58	-17.973
-12.57	-17.995
-12.57	-17.973
-12.53	-17.995
-12.56	-18.040
-12.52	-18.574
-12.59	-18.552
-12.58	-18.530
-12.59	-18.552
-12.56	-18.552
-12.52	-18.797
-12.57	-18.820
-12.56	-18.842
-12.56	-18.886
-12.54	-18.842
-11.77	-12.713
-11.86	-12.691
-11.85	-12.713
-11.89	-12.691
-11.81	-12.735
-11.23	-9.526
-11.22	-9.482
-11.18	-9.526
-11.21	-9.504
-11.22	-9.482
-10.67	-6.919
-10.72	-6.941
-10.74	-6.963
-10.77	-6.941
-10.68	-6.941
-10.69	-7.498
-10.73	-7.520
-10.69	-7.476
-10.71	-7.476
-10.68	-7.520
-10.71	-7.899
-10.68	-7.944
-10.65	-7.921
-10.69	-7.921
-10.68	-7.921
-10.67	-8.055
-10.71	-8.055
-10.69	-8.055
-10.68	-8.100
-10.65	-8.100
-9.09	-3.286
-9.11	-3.353
-9.09	-3.308
-9.09	-3.286
-9.11	-3.353
-7.94	0.235
-7.94	0.235
-7.96	0.191
-7.94	0.258
-7.94	0.235
-7.50	1.595
-7.44	1.550
-7.45	1.573
-7.48	1.595
-7.48	1.639
-7.47	1.372
-7.49	1.372
-7.44	1.350
-7.43	1.350
-7.43	1.350
-7.44	1.368
-7.39	1.390
-7.37	1.324
-7.38	1.390
-7.39	1.368
-7.02	2.371
-7.01	2.416
-7.04	2.416
-6.97	2.393
-7.00	2.416
-5.39	4.377
-5.35	4.377
-5.37	4.377
-5.34	4.355
-5.32	4.377
-5.39	3.708
-5.34	3.686
-5.35	3.686
-5.33	3.664
-5.34	3.641
-3.59	7.073
-3.58	7.051
-3.62	6.984
-3.53	7.007
-3.53	7.051
-2.68	8.834
-2.76	8.856
-2.73	8.812
-2.73	8.879
-2.67	8.834
-1.93	11.152
-1.91	11.107
-1.94	11.130
-1.98	11.152
-1.95	11.063
-1.17	13.069
-1.15	13.024
-1.20	13.024
-1.16	13.024
-1.16	13.002
-0.61	15.074
-0.71	15.074
-0.71	15.097
-0.70	15.074
-0.65	15.074
0.01	18.284
0.04	18.239
0.11	18.194
0.07	18.172
0.06	18.194
0.60	20.334
0.63	20.379
0.65	20.379
0.59	20.356
0.64	20.356
1.02	22.117
1.02	22.139
1.06	22.139
1.06	22.139
1.06	22.139
1.12	20.713
1.03	20.713
1.03	20.691
1.02	20.713
1.09	20.691
1.52	24.234
1.58	24.190
1.59	24.212
1.60	24.212
1.61	24.212
2.14	27.109
2.16	27.109
2.17	27.065
2.20	27.020
2.12	27.042
2.57	29.204
2.63	29.182
2.63	29.182
2.64	29.226
2.66	29.159
3.07	31.054
3.10	30.987
3.06	31.032
2.97	31.032
3.02	30.965
3.60	33.862
3.61	33.795
3.59	33.751
3.64	33.795
3.63	33.840
4.08	36.091
4.16	36.091
4.20	35.979
4.22	36.024
4.19	35.979
4.65	39.010
4.62	38.988
4.69	38.943
4.66	38.921
4.70	38.899
5.17	40.905
5.12	40.927
5.11	40.860
5.07	40.882
5.03	40.793
5.13	40.013
5.07	39.968
5.08	40.013
5.06	40.013
5.14	39.968
5.56	42.888
5.50	42.821
5.45	42.843
5.43	42.821
5.45	42.777
5.93	44.894
5.94	44.916
5.93	44.938
5.89	44.872
5.91	44.849
5.96	43.378
5.93	43.356
5.97	43.378
5.94	43.378
5.98	43.356
5.96	43.155
6.00	43.133
5.96	43.111
5.99	43.111
5.96	43.089
6.34	46.900
6.37	46.922
6.39	46.922
6.40	46.877
6.39	46.989
6.81	49.262
6.84	49.240
6.79	49.240
6.80	49.240
6.73	49.217
7.13	50.621
7.07	50.644
7.07	50.644
7.06	50.621
7.13	50.621
7.70	53.964
7.74	53.964
7.69	53.942
7.76	53.853
7.75	53.920
8.20	56.438
8.21	56.438
8.19	56.416
8.22	56.416
8.24	56.438
8.69	58.444
8.58	58.466
8.67	58.444
8.66	58.466
8.70	58.377
9.04	60.561
8.99	60.517
9.06	60.494
9.08	60.405
9.11	60.428
9.48	61.609
9.41	61.564
9.47	61.542
9.48	61.520
9.50	61.542
9.51	60.806
9.50	60.762
9.45	60.784
9.46	60.829
9.42	60.784
9.92	64.439
9.92	64.372
9.87	64.350
10.02	64.372
10.00	64.328
10.20	65.732
10.27	65.687
10.31	65.687
10.35	65.709
10.31	65.687
10.55	66.757
10.52	66.712
10.50	66.712
10.53	66.712
10.53	66.690
10.66	63.681
10.64	63.659
10.56	63.659
10.57	63.726
10.53	63.704
10.59	63.570
10.56	63.481
10.61	63.503
10.60	63.503
10.66	63.481
11.04	68.785
10.99	68.830
10.97	68.763
10.93	68.807
10.99	68.807
11.29	70.323
11.34	70.278
11.36	70.301
11.31	70.301
11.29	70.301
11.78	72.663
11.77	72.663
11.79	72.551
11.83	72.618
11.78	72.551
11.77	71.125
11.80	71.170
11.75	71.147
11.84	71.170
11.81	71.103
12.27	74.802
12.29	74.825
12.28	74.736
12.38	74.758
12.35	74.736
13.00	77.477
12.98	77.477
12.92	77.477
12.92	77.499
12.86	77.455
12.97	76.518
12.93	76.518
12.98	76.518
12.93	76.496
12.97	76.518
13.33	79.527
13.28	79.527
13.33	79.549
13.32	79.527
13.40	79.527
13.95	82.090
13.95	82.046
13.85	82.001
13.86	82.001
13.84	82.023
13.97	80.263
13.92	80.285
13.92	80.285
13.86	80.263
13.95	80.263
14.56	84.274
14.52	84.297
14.46	84.274
14.45	84.297
14.39	84.252
15.10	86.882
15.08	86.837
15.02	86.837
15.10	86.793
15.09	86.793
15.73	89.088
15.69	88.999
15.68	89.021
15.60	88.954
15.68	88.888
15.70	86.592
15.67	86.614
15.71	86.614
15.73	86.703
15.76	86.637
15.72	85.790
15.80	85.790
15.79	85.767
15.83	85.790
15.79	85.834
16.33	91.763
16.36	91.763
16.30	91.740
16.35	91.718
16.34	91.673
16.37	89.177
16.37	89.155
16.34	89.177
16.42	89.155
16.46	89.155
16.77	91.919
16.79	91.919
16.79	91.896
16.72	91.874
16.69	91.874
17.36	94.259
