"Aboutaha et al 1999, Test ORC3"	
47.33468461	278.9264739
48.80618827	282.1605702
50.04028773	285.2262653
51.57198378	288.140328
52.94795877	290.8522736
54.28777443	293.4294893
55.74192088	295.6866269
56.99917548	297.7753187
58.25077847	299.7124227
59.07627933	300.2851472
60.43376313	302.154864
61.69533417	303.3845136
62.86549179	304.2267424
63.998539	305.001584
65.09871908	305.675367
66.31794877	306.2143757
67.48397285	306.2143757
68.74605601	306.3322922
69.89314994	306.4502086
70.45715867	303.5866752
71.03698825	304.8499517
72.16463991	306.3154342
72.30629596	302.6265299
72.35730677	300.7399552
72.88932629	302.3401677
72.93847152	300.4199216
73.51352741	303.3171709
74.73685406	304.8668096
74.8551172	301.0936602
74.91119434	299.2744726
74.94852423	298.2301267
74.96277214	297.3879424
74.99891318	296.7141149
75.02117211	296.1751062
75.02272676	295.6866269
75.06102602	295.2318189
75.05041782	294.8781139
75.07790769	294.5580803
75.10748262	294.2548602
75.0698418	293.9348266
75.07399363	293.6821357
72.89494132	270.8243085
72.80899661	270.3526426
72.68914224	269.1567088
72.21254142	264.6423891
71.63602233	259.2521693
70.95210436	254.064111
70.40980586	248.9265821
69.71593813	243.923783
69.09113344	239.0220426
68.48262514	234.238263
67.89972284	229.5049683
67.29929872	224.8896346
66.68142594	220.358457
66.164075	215.8778531
65.65219277	211.5151658
65.172757	207.1861498
64.62914162	202.9750502
64.08380698	198.8818672
63.5336072	194.8054976
62.96078269	190.830231
62.37972768	186.8886358
61.88615374	183.081815
61.3938601	179.2244205
60.92750168	175.5523741
60.80323942	171.8970966
60.344197	168.3261088
59.84519093	164.755121
59.34795899	161.2346179
58.84485596	157.7815021
58.35759207	154.496832
58.07996816	151.2122064
57.60241626	147.877007
57.16288927	144.7102534
56.80886803	141.610887
56.36908498	138.5115206
56.06587336	135.4963549
55.59755791	132.5654342
55.14158821	129.5839843
54.77569676	126.4509466
54.40662285	123.4694522
54.01071751	120.4543309
54.02401434	117.6244688
53.57686042	114.7272195
53.09051103	111.7289117
52.20602492	106.4903242
51.24578163	100.3084048
50.39675983	93.75596704
48.32669763	81.49323136
45.992034	66.88911296
44.45104663	55.23277312
42.80856805	45.96838976
41.52155562	38.53998957
40.41021864	32.49284906
39.41467565	27.59113082
38.68395357	23.70007379
38.12775467	20.60070294
37.70651768	18.09088781
37.32928643	16.06956093
36.94940313	14.43565485
36.61239159	13.12179126
36.30663766	11.97636899
36.16564005	11.03308163
35.95003753	10.1066433
35.76293083	9.247578816
35.5457005	8.37166976
35.2792152	7.25993664
35.11061798	5.693408864
34.56466148	3.04883712
33.54153717	-1.2296496
31.85982654	-6.95671648
29.98565024	-15.41263136
27.62093614	-25.58663072
25.2138624	-36.232296
22.76711765	-47.2653376
20.43402696	-58.1807296
18.10722803	-68.6913536
15.71791388	-78.949776
13.53116148	-88.9217472
11.17614108	-98.4893952
8.86885758	-107.9387264
6.62489406	-117.3885024
4.38233887	-126.7542112
2.2311971	-136.0861152
0.10176556	-145.1480256
-2.0193989	-153.9746368
-4.1770702	-162.5147968
-6.0744748	-170.7347008
-8.0560134	-178.415952
-9.8336185	-185.69288
-11.5366004	-192.5147776
-13.2719556	-198.9830592
-14.9475025	-204.8784384
-16.2980361	-210.554976
-17.834579	-215.8609952
-19.1750531	-220.7457888
-20.4752892	-225.377936
-21.4549016	-229.5047904
-22.7606247	-233.4297056
-24.0363522	-236.9841024
-25.1224124	-240.2177984
-26.0692857	-242.9635488
-26.8985543	-245.5914272
-27.6572235	-247.9328544
-28.2348217	-249.9037632
-28.9066134	-251.8239648
-29.5094518	-253.5586848
-30.1424687	-255.1590752
-30.70891	-256.6411488
-31.3166867	-258.0898624
-31.7651575	-259.3530944
-32.2328328	-260.5322592
-32.5933287	-261.6104544
-33.0407021	-262.7220096
-33.4110746	-263.9011744
-33.8097966	-265.0465344
-34.2253454	-266.259504
-34.7305152	-267.404864
-35.1122275	-268.5164192
-35.515522	-269.6115168
-35.9943542	-270.807584
-36.4395328	-271.952944
-36.6683407	-273.0814016
-37.1098613	-274.1929568
-37.5711351	-275.3049568
-37.9914393	-276.4672192
-38.3886981	-277.5454144
-38.776629	-278.7241344
-39.2946018	-279.7685248
-39.6841788	-280.8974272
-40.0684517	-281.9751776
-40.5747189	-283.13744
-41.0288596	-284.2663424
-41.5016561	-285.310288
-41.9665879	-286.4894528
-42.4353606	-287.5507456
-42.8646269	-288.5782336
-43.3129148	-289.6564288
-43.7847968	-290.7008192
-44.1701671	-291.7785696
-44.5741932	-292.907472
-45.0228469	-293.93496
-45.4599779	-295.0296128
-45.9163134	-296.0740032
-46.2201103	-297.135296
-46.6808354	-298.1458816
-47.1307694	-299.190272
-47.6174663	-300.1670528
-48.113674	-301.2114432
-48.5881166	-302.1210592
-49.0680462	-303.1316448
-49.4879846	-304.1088704
-49.9697432	-305.1363584
-50.4540624	-306.029072
-50.9242983	-307.0058528
-51.444283	-307.9492736
-51.9863986	-308.8250848
-52.4456605	-309.6844384
-52.8754755	-310.6443168
-53.3791821	-311.5036704
-53.867708	-312.4466464
-54.4030563	-313.3900672
-54.9627303	-314.1818112
-55.4457692	-315.0576224
-55.8272986	-315.9000736
-56.360635	-316.74208
-56.7002803	-317.6009888
-57.2208137	-318.325568
-57.6873916	-319.150672
-58.2236544	-319.9259584
-58.7368718	-320.7003552
-59.3197741	-321.3573248
-59.8732295	-322.0988064
-60.3198713	-322.755776
-60.7871808	-323.3620384
-61.2607089	-323.934496
-61.6954622	-324.5243008
-62.2595258	-325.0633984
-62.7692681	-325.5348864
-63.4167341	-326.0232768
-63.8738012	-326.309728
-64.5011482	-326.4614048
-65.0352162	-326.2928256
-65.6612829	-325.4339168
-66.2946656	-323.901136
-66.961519	-322.5871968
-67.5919753	-321.7954528
-68.1781698	-320.7679648
-68.4300231	-318.2415008
-68.858192	-318.5951168
-69.408721	-318.6960864
-69.9588842	-318.5782144
-70.5562356	-318.3086656
-71.1071304	-317.9888544
-71.5846823	-316.977824
-71.9201209	-316.0179456
-72.5037548	-316.3208544
-73.085011	-316.18608
-73.5272632	-314.45136
-73.6840085	-313.0026464
-74.1979575	-314.2325184
-74.7333058	-314.569232
-75.1291014	-313.8615552
-75.3663227	-312.042768
-75.4667348	-310.341408
-75.5177639	-309.0946336
-75.5665982	-308.1178528
-75.6099455	-307.3937184
-75.654756	-306.382688
-74.3949408	-292.2838624
-72.9129021	-277.7304512
-71.5398718	-264.4064672
-70.2785934	-252.025904
-68.8541682	-240.3525728
-67.5288748	-229.3197536
-66.1794386	-218.8424896
-64.9893083	-208.7695488
-63.8258814	-199.1849984
-62.5614937	-190.0047712
-61.4247702	-181.2119648
-60.3882759	-172.8234816
-59.2283241	-164.7214496
-58.2595028	-156.9561312
-57.2471513	-149.595136
-56.192367	-142.5036896
-55.283354	-135.5803776
-54.3765358	-129.0449312
-53.4912998	-122.7452288
-52.6790409	-116.7991424
-51.8578199	-111.1057024
-51.0969559	-105.5470368
-50.2854286	-100.3086272
-49.527491	-95.5412608
-48.77943	-90.8588512
-48.0110671	-86.3107712
-47.340007	-81.9481728
-46.5870077	-77.6527392
-46.0057515	-73.5258848
-45.348226	-69.5338048
-44.6621681	-65.6595968
-43.9190454	-61.8863584
-43.3835142	-58.2816992
-42.7841509	-54.794912
-42.2603253	-51.476704
-41.7792983	-48.2928256
-41.205541	-45.2944288
-40.6994567	-42.46474464
-40.2504372	-39.83699968
-39.8012348	-37.29349984
-39.2927728	-35.0026464
-38.9368494	-32.812896
-38.4779533	-30.7410176
-38.1598902	-28.78710016
-37.8409126	-27.001584
-37.5426027	-25.41818496
-37.2881888	-23.95274688
-37.0046938	-22.48726432
-36.7484509	-21.17341408
-36.430022	-19.99429376
-36.2211502	-18.89941856
-36.0097178	-17.90560192
-35.7426838	-16.96231456
-35.550273	-16.12008576
-35.1689265	-14.09878112
-34.7478907	-12.34693632
-34.3233798	-11.06675744
-34.0119011	-10.08979872
-33.7847393	-9.34862848
-33.5947062	-8.658032
-33.4681394	-8.16955264
-33.3137718	-7.69788672
-33.2270772	-7.20940736
-33.1517224	-6.83884448
-33.0937431	-6.45142368
-32.9744923	-6.06400288
-32.8956624	-5.67658208
-32.803115	-5.20491616
-32.7167862	-4.73329472
-32.5825376	-4.16057024
-32.344036	-3.4867872
-31.9807966	-2.54349984
-31.6766339	-0.82537088
-31.1592098	1.650750656
-30.266292	4.918567264
-28.9527042	8.910687296
-27.4628008	15.41262691
-25.4836399	23.41372045
-23.4582053	31.78538576
-21.5311709	40.35919043
-19.2979619	48.9666976
-17.3036203	57.11934784
-15.0294417	65.65946336
-13.0713143	74.2164368
-11.0418559	82.79022368
-8.759081	91.24613856
-6.6180536	99.6683376
-4.3583241	107.9557622
-1.9762345	116.2095155
-0.1221772	124.2780096
2.00291961	132.0432835
4.35545257	139.7074544
6.37801564	147.1190234
8.4852797	154.3957734
10.64360944	161.4199216
12.973097	168.2250502
14.89023651	174.895449
17.02252129	181.3131568
19.24843258	187.8655946
21.30704524	194.0138426
22.63266786	199.7072381
24.73221354	205.1142714
27.06673085	210.2686582
29.03169871	215.0861536
30.9593001	219.6846739
33.08507364	224.1484643
35.16528679	228.207976
37.17356537	232.1327133
39.16666325	235.7037011
41.27698174	238.9041706
43.18600049	241.9698211
45.20927687	244.5301789
47.04893994	247.360041
48.17607948	249.9372566
50.04822559	252.36284
51.82081923	254.5863062
53.69565397	256.7087139
55.46846709	258.5784307
57.37002352	260.330231
59.14362311	261.8967722
60.84475772	263.3622102
62.71856822	264.8445507
64.55003737	266.0573424
66.15253401	267.0343011
67.87739075	267.8260006
69.62821929	268.6513715
71.433424	269.2577674
72.25477303	266.377376
72.49155537	265.1477264
74.10019745	270.015751
75.77294598	270.7569213
77.22222729	269.4936003
77.88730656	269.4262131
79.62933761	271.2454006
81.33145988	271.5822922
82.9334444	271.7844093
84.46067769	271.6496794
84.66612926	267.4217219
86.10906394	271.73388
87.0353427	269.1903802
87.10383875	266.6637382
87.18321735	265.2825008
87.21789519	264.2718262
87.22837536	263.5643718
87.24565941	262.957976
87.27521605	262.4357808
87.28569622	262.0146886
87.28897013	261.5767386
87.29939543	261.2735184
87.30095008	261.020872
87.29709089	260.785039
87.31951443	260.5492061
87.27702676	260.3133731
87.30446176	260.0943981
86.80333405	253.3229853
84.79944507	235.8384755
82.96479346	220.0384234
81.15461387	205.4174915
79.3486044	191.8072342
77.82960161	179.0223034
76.25550934	167.0627878
74.68595299	155.8107267
73.49565808	145.1482035
72.05960044	135.1426499
70.84446771	125.7266342
69.68711309	116.8832986
68.50760928	108.6295453
67.2691568	100.9148006
66.31573568	93.57066336
65.26989519	86.84973536
64.38361666	80.49941472
63.2557821	74.70491616
62.323175	69.5
61.59506839	64.5309168
60.89959114	59.89868064
60.12879567	55.46860608
59.49506546	51.49333952
58.78138966	47.75386144
58.11700541	44.26708758
57.43006959	41.35300707
56.74690151	38.69159075
56.2540043	35.9796407
55.83145043	33.33507341
55.35179518	30.9094767
54.90590327	29.02290643
54.52007572	26.68153261
53.77916611	22.82416474
53.16273824	19.97745808
52.68697876	17.70346701
52.25698086	15.88427059
52.03190412	14.45249498
51.76369956	13.23969885
51.46478609	12.26272678
51.3539304	11.38681773
51.10516811	10.64566083
50.92748076	10.00557584
50.83372622	9.416020128
50.7156094	8.843308992
50.60497319	8.388514336
50.41301964	7.866336928
50.32352667	7.226247488
50.19374083	6.552473344
50.14236422	5.642875136
49.81791791	4.329011552
49.24933668	1.970793152
48.21348253	-1.92024608
46.87997692	-7.27679456
44.79113089	-14.95782336
42.59675156	-24.27278048
40.05758744	-34.37943712
37.79076142	-44.8398432
35.1107643	-55.0644608
32.73944751	-64.9857248
30.30940153	-74.6205376
27.80782336	-83.8345696
25.34278861	-92.6611808
22.95662034	-101.1844384
20.51964245	-109.3371776
18.12533513	-117.220368
15.76062103	-124.8002048
13.39290737	-132.1612
10.97065293	-139.3033536
8.59511115	-146.276928
6.25102817	-153.0147584
4.14352634	-159.5164
1.88052293	-165.76584
-0.1677193	-171.8297984
-2.4190354	-177.5904032
-4.3824669	-183.1321664
-6.4062554	-188.3541184
-8.2358041	-193.3398816
-10.1178451	-198.1237056
-11.8855736	-202.7896576
-13.585812	-207.1357984
-15.2386793	-211.0602688
-16.857893	-214.900672
-18.3523689	-218.3371968
-19.8651348	-221.58824
-21.2553577	-224.6199968
-22.6699063	-227.517424
-24.188525	-230.1114976
-25.6747704	-232.4693824
-26.7480276	-234.7267424
-27.9884554	-236.7310112
-29.2235791	-238.5337856
-30.4415102	-240.1337312
-31.6389565	-241.4814752
-32.8098823	-242.6770976
-33.8988689	-243.8900672
-34.9013438	-244.833488
-35.9349117	-245.7262016
-36.9629926	-246.4841408
-37.9757099	-247.1411104
-38.9097802	-247.680208
-39.868542	-248.151696
-40.8558362	-248.5729216
-41.8171586	-248.8927328
-42.6956273	-249.1960864
-43.7377915	-249.3308608
-44.7022232	-249.5666048
-45.5883737	-249.735184
-46.388927	-249.735184
-47.33452	-249.7520864
-48.259994	-249.2801536
-49.2772838	-248.7917632
-50.3110346	-248.4043424
-51.4002041	-247.8990496
-52.4275534	-247.5116288
-53.4424655	-247.2927872
-54.5557778	-247.124208
-55.8024242	-246.7198848
-56.834346	-246.4672384
-57.9107125	-246.2822016
-58.9497674	-245.5576224
-59.2001575	-242.3910912
-59.3080685	-240.7399936
-60.4870419	-245.4566528
-61.7713657	-245.8947808
-63.0238649	-245.2880736
-63.6477368	-241.8181888
-63.8152732	-239.5777312
-63.8970295	-238.2806944
-63.9636051	-237.438688
-63.9791516	-236.8324256
-64.0067695	-236.2257184
-64.0309123	-235.7711328
-64.0468246	-235.4175168
-64.0632856	-235.063456
-64.0839533	-234.7939072
-64.1856457	-235.2320352
-65.7675478	-243.688128
-67.3011643	-244.2943904
-68.89843	-243.4016768
-70.5437984	-242.4751584
-71.9574325	-241.4983776
-73.4828185	-240.521152
-74.928643	-239.7632128
-76.3896482	-238.819792
-77.7734696	-237.674432
-78.2031017	-233.2949312
-78.3459466	-231.1051808
-78.4364821	-229.7409792
-78.497022	-228.780656
-78.5357968	-228.0729792
-78.5818876	-227.4498144
-78.6074936	-226.9952288
-78.6365747	-226.5401984
-78.6526699	-226.1527776
-78.6568766	-225.816064
-78.6599859	-225.5634176
-78.6673019	-225.2938688
-78.6918105	-225.0581248
-78.7115637	-224.8726432
-79.6646556	-231.6945408
-81.5102995	-235.5687488
-83.5532925	-234.0866752
-84.4440155	-229.0502048
-84.5660098	-226.3889664
-84.7256815	-225.2938688
-86.6439367	-228.8313632
-88.5091509	-223.5925088
-88.8365419	-218.3202944
-90.3977763	-220.796496
-92.0778957	-215.1199584
-92.388277	-210.8414272
-92.5422788	-208.5169024
-92.6586032	-207.1691584
-92.7085349	-206.124768
-92.7639536	-205.3668288
-92.8010823	-204.743664
-92.8274199	-204.2383712
-92.8817412	-203.834048
-92.8934468	-203.3963648
-92.9212476	-202.9920416
-92.9349651	-202.7055904
-92.9391718	-202.4022368
-92.9711793	-202.132688
-92.9947734	-201.4592608
-92.9455733	-199.9095776
-92.9384402	-199.8081632
-92.1058794	-191.0491616
-88.0769582	-161.453504
-85.3846702	-143.1268544
-84.0624861	-134.1992736
-82.8681491	-125.8107904
-81.6964917	-117.8937952
-80.587569	-110.4656352
-79.4749883	-103.3065792
-78.347044	-96.6532608
-77.2856753	-91.043888
-76.3009417	-85.6538016
-75.2951746	-80.4318496
-74.1573537	-75.5301536
-73.1543301	-70.8980064
-72.2200769	-66.6194752
-71.285275	-62.4085536
-70.3394991	-58.3319616
-69.4849903	-54.0538752
-68.7440624	-49.8594112
-67.9811865	-46.2209472
-67.1497231	-42.66686176
-66.5011597	-38.9442416
-65.9255734	-35.5922288
-65.426988	-32.52653376
-64.8771906	-29.83144608
-64.3319657	-27.74270976
-63.8401476	-25.7045472
-63.4192947	-23.63271328
-63.0266084	-21.81348128
-62.7359803	-20.16273952
-62.4261477	-18.64677216
-62.1517977	-17.33287744
-61.9008589	-16.20433088
-61.6660153	-15.12626912
-61.3984326	-14.25036896
-61.25321	-13.3744688
-60.9314889	-11.87531488
-60.6375686	-10.595136
-60.4543028	-9.63499072
-60.2478087	-8.8432912
-60.1051467	-8.23689536
-59.9661427	-7.66421536
-59.8254926	-7.175736
-59.6793555	-6.68721216
-59.5765657	-6.23244864
-59.4538398	-5.76078272
-59.3274559	-5.20491616
-59.1701619	-4.56484896
-59.0093928	-3.72262016
-58.7076078	-2.47611264
-58.3664993	-0.48847936
-57.7627464	2.526659712
-56.660591	6.619851648
-55.2262892	11.57210362
-53.5955528	18.96679686
-51.6425466	27.13633171
-49.4528678	35.69328736
-47.4047536	44.31762131
-45.0365644	52.79037632
-42.8274982	61.19571744
-40.5551486	69.28102496
-38.2564614	77.09682816
-37.1586956	84.59259776
-34.8280009	91.9199216
-32.2950188	98.99455456
-30.2606221	105.8670704
-31.8401465	112.5037533
-30.0597979	115.9063398
-29.982797	114.2218822
-29.9568252	113.4470406
-28.7357848	119.5447149
-26.4133206	126.3498435
-23.7817554	132.0432835
-21.3127883	137.3324003
-18.9969085	142.2509987
-16.4077761	146.9337197
-13.9962396	150.841599
-11.4852055	154.6484643
-9.1499383	157.8825606
-8.7887108	155.0021693
-8.7578007	153.5872605
-8.7054913	152.795561
-8.6961634	152.1891651
-8.6690942	151.6838278
-8.6502555	151.313265
-8.6390986	151.0100893
-8.6418421	150.7068691
-8.6189796	150.4541782
-8.6228205	150.2183898
-8.6098346	150.0330861
-8.6169677	149.830969
-8.6016041	149.7298659
-8.6120294	149.5614646
-8.610932	149.4603616
-8.6171506	149.2919158
-8.5880695	149.1571859
-8.5730717	148.9887402
-8.5877037	148.9382109
-8.572523	148.8371523
-8.5906301	148.7529072
-8.583497	148.6181773
-8.5823996	148.5844614
-8.565207	148.4834029
-8.5789245	148.348673
-8.5833141	148.2138986
-8.5699624	148.2138986
-8.5600858	148.1465114
-8.5492947	148.0791242
-8.5599029	148.011737
-8.5527698	147.9612077
-8.5355772	147.877007
-8.5421616	147.8096198
-8.5622806	147.8096198
-8.5734375	147.7422326
-8.5545988	147.658032
-8.567036	147.5906448
-8.5536843	147.5401155
-8.5502092	147.4727283
-8.5438077	147.3885277
-8.5796561	147.3379984
-8.5516724	147.2537533
-8.5458196	147.2537533
-8.5668531	147.203224
-8.5591713	147.1358368
-7.0542701	157.1414349
-4.6356005	162.9696048
-2.738013	163.154864
-2.6643043	160.3923891
-2.6288217	159.1627395
-2.609983	158.3542266
-2.586206	157.7815021
-2.5763294	157.2593514
-2.5622461	156.9392733
-2.5668186	156.5687104
-2.5805361	156.2655347
-2.5640751	156.0297018
-2.5424929	155.8275846
-2.5457851	155.5917517
-2.5545643	155.406448
-2.534994	155.2211443
-2.553284	155.0695565
-2.5499918	154.95164
-2.5210936	154.8169101
-2.5498089	154.6821357
-2.5317018	154.5474058
-2.5360914	154.4631606
-2.5280438	154.277857
-2.5082906	154.2105142
-2.5150579	154.1094557
-2.5139605	154.0083526
-2.4912809	153.9915392
-2.5265806	153.8399069
-2.5437732	153.7725197
-2.5115828	153.7388483
-2.5126802	153.6041184
-2.5137776	153.5704026
-2.4943902	153.469344
-2.4934757	153.4356726
-0.6686824	164.1150093
1.99485372	167.3491501
4.65632307	167.1469885
7.4076329	165.6983638
10.0335282	163.0706634
12.69503413	141.6614163
14.99269709	111.5941818
15.0363919	109.1854118
15.0696797	107.9894781
15.09321893	107.1809206
15.14947897	106.5913827
15.17084169	106.1029034
15.19763654	105.6986246
15.2019164	105.378591
15.19708784	105.0416995
15.23503959	104.8227245
15.2346555	104.5363622
15.27231461	104.3342451
15.25303695	104.0815542
15.27103431	103.896295
15.28264846	103.7783786
15.32478862	103.6099328
15.32308765	103.4077712
14.93736984	99.51674976
14.2897941	95.06981728
13.66663551	90.84185984
12.93004234	86.361256
12.20727641	81.91432352
11.54689767	77.703224
10.86762536	73.59318304
10.20203397	69.76950432
9.58127137	66.0132128
8.9257029	62.67801344
8.32264502	59.44391712
7.70961909	56.34450624
7.22859209	53.46411488
6.73776165	50.65111072
6.34935521	48.0570816
5.84864817	45.58096896
5.43681224	43.2732665
4.97541041	40.98243085
4.54619898	38.82634291
4.27649464	36.87239434
3.86763998	35.01951322
3.49551164	33.2003168
3.22163718	31.5832553
3.43003344	29.89881549
3.11965214	28.48388445
2.83399892	27.06895341
2.58262116	25.75508982
2.3138679	24.55913827
2.07324466	23.4474096
1.80996011	22.40305478
